"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NER","AIREMISSION","CO2","MLN_TONNE","A","1976",,"L"
"NER","AIREMISSION","CO2","MLN_TONNE","A","1977",,"L"
"NER","AIREMISSION","CO2","MLN_TONNE","A","1978",,"L"
"NER","AIREMISSION","CO2","MLN_TONNE","A","1979",,"L"
"NER","AIREMISSION","CO2","MLN_TONNE","A","1980",,"L"
"NER","AIREMISSION","CO2","MLN_TONNE","A","1981",,"L"
"NER","AIREMISSION","CO2","MLN_TONNE","A","1982",,"L"
"NER","AIREMISSION","CO2","MLN_TONNE","A","1983",,"L"
"NER","AIREMISSION","CO2","MLN_TONNE","A","1984",,"L"
"NER","AIREMISSION","CO2","MLN_TONNE","A","1985",,"L"
"NER","AIREMISSION","CO2","MLN_TONNE","A","1986",,"L"
"NER","AIREMISSION","CO2","MLN_TONNE","A","1987",,"L"
"NER","AIREMISSION","CO2","MLN_TONNE","A","1988",,"L"
"NER","AIREMISSION","CO2","MLN_TONNE","A","1989",,"L"
"NER","AIREMISSION","CO2","MLN_TONNE","A","1990",,"L"
"NER","AIREMISSION","CO2","MLN_TONNE","A","1991",,"L"
"NER","AIREMISSION","CO2","MLN_TONNE","A","1992",,"L"
"NER","AIREMISSION","CO2","MLN_TONNE","A","1993",,"L"
"NER","AIREMISSION","CO2","MLN_TONNE","A","1994",,"L"
"NER","AIREMISSION","CO2","MLN_TONNE","A","1995",,"L"
"NER","AIREMISSION","CO2","MLN_TONNE","A","1996",,"L"
"NER","AIREMISSION","CO2","MLN_TONNE","A","1997",,"L"
"NER","AIREMISSION","CO2","MLN_TONNE","A","1998",,"L"
"NER","AIREMISSION","CO2","MLN_TONNE","A","1999",,"L"
"NER","AIREMISSION","CO2","MLN_TONNE","A","2000",0.6,
"NER","AIREMISSION","CO2","MLN_TONNE","A","2001",0.6,
"NER","AIREMISSION","CO2","MLN_TONNE","A","2002",0.7,
"NER","AIREMISSION","CO2","MLN_TONNE","A","2003",0.7,
"NER","AIREMISSION","CO2","MLN_TONNE","A","2004",0.8,
"NER","AIREMISSION","CO2","MLN_TONNE","A","2005",0.7,
"NER","AIREMISSION","CO2","MLN_TONNE","A","2006",0.7,
"NER","AIREMISSION","CO2","MLN_TONNE","A","2007",0.8,
"NER","AIREMISSION","CO2","MLN_TONNE","A","2008",0.8,
"NER","AIREMISSION","CO2","MLN_TONNE","A","2009",1.1,
"NER","AIREMISSION","CO2","MLN_TONNE","A","2010",1.4,
"NER","AIREMISSION","CO2","MLN_TONNE","A","2011",1.4,
"NER","AIREMISSION","CO2","MLN_TONNE","A","2012",1.9,
"NER","AIREMISSION","CO2","MLN_TONNE","A","2013",1.8,
"NER","AIREMISSION","CO2","MLN_TONNE","A","2014",2,
"NER","AIREMISSION","CO2","MLN_TONNE","A","2015",2,
"NER","AIREMISSION","CO2","MLN_TONNE","A","2016",1.9,
"NER","AIREMISSION","CO2","TONNE_CAP","A","1960",,"L"
"NER","AIREMISSION","CO2","TONNE_CAP","A","1961",,"L"
"NER","AIREMISSION","CO2","TONNE_CAP","A","1962",,"L"
"NER","AIREMISSION","CO2","TONNE_CAP","A","1963",,"L"
"NER","AIREMISSION","CO2","TONNE_CAP","A","1964",,"L"
"NER","AIREMISSION","CO2","TONNE_CAP","A","1965",,"L"
"NER","AIREMISSION","CO2","TONNE_CAP","A","1966",,"L"
"NER","AIREMISSION","CO2","TONNE_CAP","A","1967",,"L"
"NER","AIREMISSION","CO2","TONNE_CAP","A","1968",,"L"
"NER","AIREMISSION","CO2","TONNE_CAP","A","1969",,"L"
"NER","AIREMISSION","CO2","TONNE_CAP","A","1970",,"L"
"NER","AIREMISSION","CO2","TONNE_CAP","A","1971",,"L"
"NER","AIREMISSION","CO2","TONNE_CAP","A","1972",,"L"
"NER","AIREMISSION","CO2","TONNE_CAP","A","1973",,"L"
"NER","AIREMISSION","CO2","TONNE_CAP","A","1974",,"L"
"NER","AIREMISSION","CO2","TONNE_CAP","A","1975",,"L"
"NER","AIREMISSION","CO2","TONNE_CAP","A","1976",,"L"
"NER","AIREMISSION","CO2","TONNE_CAP","A","1977",,"L"
"NER","AIREMISSION","CO2","TONNE_CAP","A","1978",,"L"
"NER","AIREMISSION","CO2","TONNE_CAP","A","1979",,"L"
"NER","AIREMISSION","CO2","TONNE_CAP","A","1980",,"L"
"NER","AIREMISSION","CO2","TONNE_CAP","A","1981",,"L"
"NER","AIREMISSION","CO2","TONNE_CAP","A","1982",,"L"
"NER","AIREMISSION","CO2","TONNE_CAP","A","1983",,"L"
"NER","AIREMISSION","CO2","TONNE_CAP","A","1984",,"L"
"NER","AIREMISSION","CO2","TONNE_CAP","A","1985",,"L"
"NER","AIREMISSION","CO2","TONNE_CAP","A","1986",,"L"
"NER","AIREMISSION","CO2","TONNE_CAP","A","1987",,"L"
"NER","AIREMISSION","CO2","TONNE_CAP","A","1988",,"L"
"NER","AIREMISSION","CO2","TONNE_CAP","A","1989",,"L"
"NER","AIREMISSION","CO2","TONNE_CAP","A","1990",,"L"
"NER","AIREMISSION","CO2","TONNE_CAP","A","1991",,"L"
"NER","AIREMISSION","CO2","TONNE_CAP","A","1992",,"L"
"NER","AIREMISSION","CO2","TONNE_CAP","A","1993",,"L"
"NER","AIREMISSION","CO2","TONNE_CAP","A","1994",,"L"
"NER","AIREMISSION","CO2","TONNE_CAP","A","1995",,"L"
"NER","AIREMISSION","CO2","TONNE_CAP","A","1996",,"L"
"NER","AIREMISSION","CO2","TONNE_CAP","A","1997",,"L"
"NER","AIREMISSION","CO2","TONNE_CAP","A","1998",,"L"
"NER","AIREMISSION","CO2","TONNE_CAP","A","1999",,"L"
"NER","AIREMISSION","CO2","TONNE_CAP","A","2000",0.1,
"NER","AIREMISSION","CO2","TONNE_CAP","A","2001",0.1,
"NER","AIREMISSION","CO2","TONNE_CAP","A","2002",0.1,
"NER","AIREMISSION","CO2","TONNE_CAP","A","2003",0.1,
"NER","AIREMISSION","CO2","TONNE_CAP","A","2004",0.1,
"NER","AIREMISSION","CO2","TONNE_CAP","A","2005",0.1,
"NER","AIREMISSION","CO2","TONNE_CAP","A","2006",0.1,
"NER","AIREMISSION","CO2","TONNE_CAP","A","2007",0.1,
"NER","AIREMISSION","CO2","TONNE_CAP","A","2008",0.1,
"NER","AIREMISSION","CO2","TONNE_CAP","A","2009",0.1,
"NER","AIREMISSION","CO2","TONNE_CAP","A","2010",0.1,
"NER","AIREMISSION","CO2","TONNE_CAP","A","2011",0.1,
"NER","AIREMISSION","CO2","TONNE_CAP","A","2012",0.1,
"NER","AIREMISSION","CO2","TONNE_CAP","A","2013",0.1,
"NER","AIREMISSION","CO2","TONNE_CAP","A","2014",0.1,
"NER","AIREMISSION","CO2","TONNE_CAP","A","2015",0.1,
"NER","AIREMISSION","CO2","TONNE_CAP","A","2016",0.1,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1960",,"L"
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1961",,"L"
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1962",,"L"
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1963",,"L"
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1964",,"L"
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1965",,"L"
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1966",,"L"
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1967",,"L"
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1968",,"L"
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1969",,"L"
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1970",,"L"
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1971",0.3,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1972",0.3,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1973",0.3,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1974",0.4,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1975",0.7,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1976",1.1,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1977",1.3,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1978",1.5,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1979",1.9,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1980",2.2,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1981",2.5,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1982",2.9,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1983",3.9,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1984",5,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1985",5.6,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1986",6.2,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1987",6.3,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1988",6.6,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1989",6.8,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1990",10.2,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1991",14.1,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1992",13.4,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1993",12.6,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1994",12.5,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1995",14.7,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1996",14.9,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1997",15,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1998",15.3,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1999",17.5,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","2000",20.4,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","2001",23,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","2002",24.7,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","2003",25.3,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","2004",25.1,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","2005",25.2,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","2006",33.7,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","2007",37.1,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","2008",35.6,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","2009",38.5,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","2010",42.4,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","2011",48.8,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","2012",54.3,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","2013",56.5,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","2014",59.6,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","2015",63.6,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","2016",63.1,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1960",,"L"
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1961",,"L"
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1962",,"L"
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1963",,"L"
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1964",,"L"
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1965",,"L"
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1966",,"L"
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1967",,"L"
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1968",,"L"
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1969",,"L"
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1970",,"L"
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1971",0.3,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1972",0.3,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1973",0.4,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1974",0.5,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1975",0.8,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1976",1.2,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1977",1.3,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1978",1.5,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1979",1.7,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1980",1.9,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1981",2.1,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1982",2.3,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1983",2.9,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1984",3.5,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1985",3.8,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1986",4,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1987",3.9,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1988",4,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1989",3.9,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1990",5.6,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1991",7.4,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1992",6.7,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1993",6.1,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1994",5.8,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1995",6.7,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1996",6.7,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1997",6.7,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1998",6.8,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1999",7.8,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2000",9,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2001",10,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2002",10.6,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2003",10.6,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2004",10.3,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2005",10,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2006",13,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2007",13.9,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2008",12.9,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2009",13.4,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2010",13.9,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2011",15.1,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2012",15.7,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2013",15.2,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2014",15.1,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2015",15.2,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2016",14.3,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1960",,"L"
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1961",,"L"
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1962",,"L"
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1963",,"L"
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1964",,"L"
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1965",,"L"
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1966",,"L"
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1967",,"L"
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1968",,"L"
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1969",,"L"
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1970",,"L"
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1971",2.5,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1972",2.7,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1973",2.9,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1974",3,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1975",3.1,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1976",3.1,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1977",3.1,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1978",2.9,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1979",3.1,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1980",2.9,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1981",2.5,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1982",3,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1983",3.4,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1984",2.8,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1985",2.7,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1986",2.7,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1987",3.1,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1988",2.4,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1989",2.5,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1990",2.6,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1991",3,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1992",3.5,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1993",3.5,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1994",3.8,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1995",4.1,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1996",4.1,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1997",4.3,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1998",5.4,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1999",4.7,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","2000",4.9,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","2001",5.9,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","2002",5.1,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","2003",5.2,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","2004",5.3,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","2005",6.8,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","2006",7.1,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","2007",6.9,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","2008",6.5,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","2009",8,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","2010",8.8,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","2011",9.5,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","2012",9.8,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","2013",9.9,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","2014",10.6,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","2015",10.7,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","2016",10.2,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1960",,"L"
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1961",,"L"
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1962",,"L"
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1963",,"L"
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1964",,"L"
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1965",,"L"
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1966",,"L"
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1967",,"L"
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1968",,"L"
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1969",,"L"
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1970",,"L"
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1971",1.6,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1972",1.7,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1973",1.8,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1974",1.8,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1975",1.8,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1976",1.7,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1977",1.7,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1978",1.5,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1979",1.6,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1980",1.5,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1981",1.2,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1982",1.4,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1983",1.6,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1984",1.3,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1985",1.2,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1986",1.2,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1987",1.3,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1988",1,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1989",1,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1990",1,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1991",1.2,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1992",1.4,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1993",1.4,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1994",1.4,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1995",1.5,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1996",1.5,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1997",1.5,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1998",1.9,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1999",1.6,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2000",1.6,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2001",1.9,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2002",1.6,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2003",1.6,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2004",1.6,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2005",2,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2006",2.1,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2007",2,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2008",1.9,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2009",2.2,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2010",2.4,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2011",2.6,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2012",2.6,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2013",2.6,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2014",2.7,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2015",2.7,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2016",2.5,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1960",,"L"
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1961",,"L"
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1962",,"L"
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1963",,"L"
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1964",,"L"
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1965",,"L"
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1966",,"L"
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1967",,"L"
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1968",,"L"
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1969",,"L"
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1970",,"L"
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1971",2.2,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1972",2.5,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1973",3.5,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1974",3,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1975",4.9,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1976",3.5,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1977",4,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1978",3.8,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1979",6.2,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1980",7,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1981",8.5,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1982",9.2,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1983",9.6,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1984",10.7,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1985",10.7,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1986",11.4,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1987",11.6,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1988",12,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1989",12.8,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1990",12.4,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1991",13.7,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1992",14.5,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1993",15.3,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1994",16.1,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1995",16.8,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1996",17.6,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1997",19.2,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1998",20.4,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1999",22.6,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","2000",21.3,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","2001",22.5,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","2002",26.6,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","2003",27.9,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","2004",30.9,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","2005",33.2,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","2006",38.5,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","2007",44,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","2008",46.9,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","2009",48,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","2010",55.5,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","2011",62.5,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","2012",69.5,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","2013",71.2,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","2014",76.6,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","2015",77.6,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","2016",79.1,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","1960",,"L"
"QAT","AIREMISSION","CO2","TONNE_CAP","A","1961",,"L"
"QAT","AIREMISSION","CO2","TONNE_CAP","A","1962",,"L"
"QAT","AIREMISSION","CO2","TONNE_CAP","A","1963",,"L"
"QAT","AIREMISSION","CO2","TONNE_CAP","A","1964",,"L"
"QAT","AIREMISSION","CO2","TONNE_CAP","A","1965",,"L"
"QAT","AIREMISSION","CO2","TONNE_CAP","A","1966",,"L"
"QAT","AIREMISSION","CO2","TONNE_CAP","A","1967",,"L"
